Ref.* (p.ref)|Etiqueta* (p.label)|Descripción (p.description)|URL pública (p.url)|Código contable ventas (p.accountancy_code_sell)|Código contable compras (p.accountancy_code_buy)|Nota (p.note)|Length (p.length)|Surface (p.surface)|Volume (p.volume)|Weight (p.weight)|Duración (p.duration)|Código aduanero (p.customcode)|PVP sin IVA (p.price)|PVP con IVA (p.price_ttc)|IVA (p.tva_tx)|En venta* (p.tosell)|En compra* (p.tobuy)|Tipo* (p.fk_product_type)|Naturaleza (p.finished)|Fecha de creación (p.datec)|Stock límite para alertas (p.seuil_stock_alerte)|Stock óptimo deseado (p.desiredstock)|Valor (PMP) (p.pmp)|CostPrice (p.cost_price)
60DA002|REFLECTOR 400 W|PZA||||||||||||348||1|1|0||||||
60DA003|REFLECTOR 1000 W|PZA||||||||||||0||1|1|0||||||
60DB001|LUMINARIA 2 X 40 W* EXTER*CON ARRANQUE D|PZA||||||||||||306,43488||1|1|0||||||
60EA001|TOMACORRIENTE DE SOBREPONER 2P|PZA||||||||||||12,0408||1|1|0||||||
60EA002|TOMACORRIENTE DE SOBREPONER 2P+T|PZA||||||||||||0||1|1|0||||||
60EA003|TOMACORRIENTE DE SOBREPONER REDONDO|PZA||||||||||||0||1|1|0||||||
60EA004|TOMACORRIENTE SIM.10A/220V,W|PZA||||||||||||1,39896||1|1|0||||||
60EA005|TOMACORRIENTES UNIVERSALES D.|PZA||||||||||||1,39896||1|1|0||||||
60EB001|ENCHUFE DE PLACA Simple|PZA||||||||||||9,05496||1|1|0||||||
60EB002|TOMACORRIENTE DOBLE 10A* 220V|PZA||||||||||||15,94536||1|1|0||||||
60EB006|TOMACORRIENTE DOBLE VETO|PZA||||||||||||1,39896||1|1|0||||||
60EC001|TOMACORRIENTE SCHUCKO C/TERMINAL|PZA||||||||||||23,0724||1|1|0||||||
60ED001|ENCHUFE DE PLACA PARA ANTENA TV|PZA||||||||||||9,87624||1|1|0||||||
60ED002|ENCHUFE DE PLACA PARA TELEFONO|PZA||||||||||||15,15192||1|1|0||||||
60EG001|ENCHUF./CLAVIJA MONFAS. C/TIERRA|PZA||||||||||||24,708||1|1|0||||||
60EG002|ENCHUF./CLAVIJA TRIF.C/NEUTRO, TIERRA 5X|PZA||||||||||||26,448||1|1|0||||||
60FA001|INTERRUP. TERMOMAGNET. TRIF. 3 X 10|PZA||||||||||||0||1|1|0||||||
60FA002|INTERRUP. TERMOMAGNET. TRIF. 3 X 47|PZA||||||||||||226,50624||1|1|0||||||
60FC001|CONMUTADOR DOBLE|PZA||||||||||||16,59264||1|1|0||||||
60FC002|CONMUTADOR SIMPLE|PZA||||||||||||10,1964||1|1|0||||||
60FD001|INTERRUPTOR DE PLACA-Simple|PZA||||||||||||9,048||1|1|0||||||
60FD002|INTERRUPTOR DOBLE|PZA||||||||||||12,0408||1|1|0||||||
60FF001|PALANCA DE 30 AMP. BIPOLAR|PZA||||||||||||48,4068||1|1|0||||||
60FF002|PALANCA DE 60 AMP. BIPOLAR|PZA||||||||||||103,36992||1|1|0||||||
60FF003|PALANCA DE 60 AMP. TRIFASICA|PZA||||||||||||125,30784||1|1|0||||||
60FN001|SECCIONADOR 15 KVA,100A,125KVA|PZA||||||||||||0||1|1|0||||||
60FN002|SECCIONADOR MONOPOLAR 25 KV|PZA||||||||||||0||1|1|0||||||
60GA001|SOQUETE BASE CURVA|PZA||||||||||||0||1|1|0||||||
60GA002|SOQUETE BASE RECTA|PZA||||||||||||0||1|1|0||||||
60GA003|SOQUETE CON ENCHUFE|PZA||||||||||||0||1|1|0||||||
60GA004|SOQUETE DE COLGAR|PZA||||||||||||8,2824||1|1|0||||||
60GA010|SOQUETE  METALICO CON ALMA DE PORCELANA|PZA||||||||||||9,73704||1|1|0||||||
60HD001|PROTECTOR DE ALTA TENSION ELECTRICA|PZA||||||||||||0||1|1|0||||||
60HJ001|DISYUNTOR TRIFASICO 3 X 100 AMP.|PZA||||||||||||214,62552||1|1|0||||||
60HJ002|DISYUNTOR TRIFASICO 3 X 75 AMP.|PZA||||||||||||150,57264||1|1|0||||||
60HJ003|DISYUNTOR TRIFASICO DE  20 APM.|PZA||||||||||||131,04984||1|1|0||||||
60HJ004|DISYUNTOR TRIFASICO DE  30 AMP.|PZA||||||||||||132,26784||1|1|0||||||
60HJ005|DISYUNTOR TRIFASICO DE  40 AMP.|PZA||||||||||||143,38992||1|1|0||||||
60HJ006|DISYUNTOR TRIFASICO DE  55 AMP.|PZA||||||||||||160,03824||1|1|0||||||
60HJ007|DISYUNTOR TRIFASICO DE 150 AMP.|PZA||||||||||||730,8||1|1|0||||||
60HJ108|DISYUNTOR UNIPOLAR  DE  10 AMP.|PZA||||||||||||27,65904||1|1|0||||||
60HJ109|DISYUNTOR UNIPOLAR  DE  20 AMP.|PZA||||||||||||28,62648||1|1|0||||||
60HJ110|DISYUNTOR UNIPOLAR  DE  30 AMP.|PZA||||||||||||29,67744||1|1|0||||||
60HJ111|DISYUNTOR UNIPOLAR  DE  40 AMP.|PZA||||||||||||43,31904||1|1|0||||||
60HJ112|DISYUNTOR UNIPOLAR  DE  55 AMP.|PZA||||||||||||130,8132||1|1|0||||||
60HJ113|DISYUNTOR UNIPOLAR  DE 100 AMP|PZA||||||||||||25,6824||1|1|0||||||
60HJ114|DISYUNTOR TERMOMAG. UNIP. 150 AM|PZA||||||||||||621,43056||1|1|0||||||
60HJ115|DISYUNTOR UNIPOLAR  DE  80 AMP|PZA||||||||||||0||1|1|0||||||
60HJ116|DISYUNTOR UNIPOLAR  DE  90  AMP|PZA||||||||||||0||1|1|0||||||
60HJ117|DISYUNTOR UNIPOLAR  DE  25 AMP|PZA||||||||||||28,2576||1|1|0||||||
60HJ118|DISYUNTOR UNIPOLAR  DE  15 AMP|PZA||||||||||||24,9864||1|1|0||||||
60IA001|CAJA DE MEDIDOR TRIF.|PZA||||||||||||103,71096||1|1|0||||||
60IA002|CAJA Ho. ESMALT. P/MEDIDOR  280X280X150|PZA||||||||||||0||1|1|0||||||
60IA003|CAJA Ho. ESMALT. P/MEDIDOR  380X280X200|PZA||||||||||||0||1|1|0||||||
60IA004|CAJA Ho. ESMALT. P/MEDIDOR  438X330X200|PZA||||||||||||0||1|1|0||||||
60IA005|CAJA METALICA DE MEDIDOR|PZA||||||||||||50,68272||1|1|0||||||
60IA006|CAJA Y SOPORTE|PZA||||||||||||403,68||1|1|0||||||
60IA020|CAJA DE PASO PARA TELEFONO|PZA||||||||||||1,39896||1|1|0||||||
60IA021|"CAJA DE FF  E= 1/2"""|PZA||||||||||||0||1|1|0||||||
60IA022|CAJA DE DISTRIBUCION TELEFONO|PZA||||||||||||1,39896||1|1|0||||||
60IA023|"CAJA DE CONEXION DE 4"" X 2""MM2"|PZA||||||||||||1,39896||1|1|0||||||
60IC001|CAJA DE MADERA.(LUZ)|PZA||||||||||||0,696||1|1|0||||||
60IC002|CAJA He. ESMALT. P/DISYUNT.  4 CIRCUITOS|PZA||||||||||||0||1|1|0||||||
60IC003|CAJA He. ESMALT. P/DISYUNT.  8 CIRCUITOS|PZA||||||||||||0||1|1|0||||||
60IC004|CAJA He. ESMALT. P/DISYUNT. 12 CIRCUITOS|PZA||||||||||||0||1|1|0||||||
60IC005|CAJA He. ESMALT. P/DISYUNT. 16 CIRCUITOS|PZA||||||||||||0||1|1|0||||||
60IC006|CAJA He. ESMALT. P/DISYUNT. 20 CIRCUITOS|PZA||||||||||||0||1|1|0||||||
60IC007|CAJA TERMINAL PVC|PZA||||||||||||1,0092||1|1|0||||||
60IC008|CAJA DE MADERA|PZA||||||||||||0||1|1|0||||||
60ID001|CAJA GALV.DE DERIV.C/TAP 100X200X100 MM|PZA||||||||||||0||1|1|0||||||
60ID002|CAJA GALV.DE DERIV.C/TAPA 114X288X76  MM|PZA||||||||||||0||1|1|0||||||
60ID003|CAJA GALV.DE DERIV.C/TAPA 150X150X100 MM|PZA||||||||||||0||1|1|0||||||
60ID004|CAJA GALV.DE DERIV.C/TAPA 150X300X76  MM|PZA||||||||||||0||1|1|0||||||
60ID005|CAJA GALV.DE DERIV.C/TAPA 250X250X76  MM|PZA||||||||||||0||1|1|0||||||
60ID006|CAJA GALVANIZADA  98X55X38 MM|PZA||||||||||||0||1|1|0||||||
60ID007|CAJA GALVANIZADA 155X85X55 MM|PZA||||||||||||0||1|1|0||||||
60ID008|CAJA GALVANIZADA 303X85X55 MM|PZA||||||||||||0||1|1|0||||||
60ID009|CAJA GALVANIZADA 350X85X55 MM|PZA||||||||||||0||1|1|0||||||
60ID010|CAJA GALVANIZADA 400X85X55 MM|PZA||||||||||||0||1|1|0||||||
60IE001|TABLERO DISTRIBUIDOR ( 6 disyuntores)|PZA||||||||||||41,00832||1|1|0||||||
60IE002|TABLERO DISTRIBUIDOR (18 disyuntores)|PZA||||||||||||130,83408||1|1|0||||||
60IE003|TABLERO DISTRIBUIDOR (24 disyuntores)|PZA||||||||||||127,20792||1|1|0||||||
60IE004|TABLERO METALICO DISTRIBUCION P/ 4 VIAS|PZA||||||||||||83,53392||1|1|0||||||
60IE005|TABLERO METALICO DISTRIBUCION P/ 6 VIAS|PZA||||||||||||101,8248||1|1|0||||||
60IE006|TABLERO METALICO DISTRIBUCION P/ 8 VIAS|PZA||||||||||||98,49792||1|1|0||||||
60IE007|TABLERO METALICO DISTRIBUCION P/10 VIAS|PZA||||||||||||52,31832||1|1|0||||||
60IE008|TABLERO METALICO DISTRIBUCION P/16 VIAS|PZA||||||||||||125,976||1|1|0||||||
60IE009|TABLERO PARA 30 CONECTORES|PZA||||||||||||95,34504||1|1|0||||||
60IE010|TABLERO PARA DISYUNTOR 3 X 100 AMP.|PZA||||||||||||122,33592||1|1|0||||||
60IE050|TABLERO  TS-1|PZA||||||||||||1,39896||1|1|0||||||
60IE051|TABLERO P/ 5 CIRCUITOS|PZA||||||||||||48,91488||1|1|0||||||
60IE052|TABLERO PARA TELEFONO|PZA||||||||||||279,52056||1|1|0||||||
60IE053|TABLERO TCCP|PZA||||||||||||1,39896||1|1|0||||||
60IE054|TABLERO TPE|PZA||||||||||||1,39896||1|1|0||||||
60IF001|CONECTOR GALVANIZADO 10 MM|PZA||||||||||||0||1|1|0||||||
60IF002|CONECTOR GALVANIZADO 13 MM|PZA||||||||||||0||1|1|0||||||
60IF003|CONECTOR GALVANIZADO 16 MM|PZA||||||||||||0||1|1|0||||||
60IF004|CONECTOR GALVANIZADO 19 MM|PZA||||||||||||0||1|1|0||||||
60IF005|CONECTOR GALVANIZADO 22 MM|PZA||||||||||||0||1|1|0||||||
60IF006|CONECTOR GALVANIZADO 25 MM|PZA||||||||||||0||1|1|0||||||
60IF007|CONECTOR GALVANIZADO 35 MM|PZA||||||||||||0||1|1|0||||||
60IF008|CONECTOR GALVANIZADO 41 MM|PZA||||||||||||0||1|1|0||||||
60IF009|CONECTOR GALVANIZADO 48 MM|PZA||||||||||||0||1|1|0||||||
60IJ001|"CONDUIT PVC D= 1/2"""|ML||||||||||||1,20408||1|1|0||||||
60IJ002|"CONDUIT PVC D= 3/4"""|ML||||||||||||2,09496||1|1|0||||||
60IJ003|"CONDUIT PVC D= 5/8"""|ML||||||||||||1,5312||1|1|0||||||
60IJ004|"CONDUIT PVC D=1 """|ML||||||||||||3,15984||1|1|0||||||
60IJ005|"CONDUIT PVC D=1 1/2"""|ML||||||||||||22,13976||1|1|0||||||
60JA001|PARARRAYOS 9 KVA|PZA||||||||||||578,5152||1|1|0||||||
60JA002|PARARRAYOS 18 KV|PZA||||||||||||0||1|1|0||||||
60JA051|"JABALINA  DE COOPERWELD 3/4""X3 M C/ROSCA"|PZA||||||||||||0||1|1|0||||||
60JA052|JABALINA DE 1.2 MT|PZA||||||||||||0||1|1|0||||||
60KD001|TIMBRE|PZA||||||||||||1,39896||1|1|0||||||
60LD001|TRANSFORMADOR 1500 W|PZA||||||||||||9048||1|1|0||||||
60LD002|TRANSFORMADOR 3F-6.6/300 KVA|PZA||||||||||||1,39896||1|1|0||||||
60LD003|TRANSFORMADOR 150 KVA 380/220 V 50HZ|PZA||||||||||||0||1|1|0||||||
60MA001|"RACK 1 VIA C/AISL DE PORC. TIP.CARRETE2"""|PZA||||||||||||0||1|1|0||||||
60MA002|"CUPLA DE BRONCE DE 3/4"""|PZA||||||||||||0||1|1|0||||||
60MA003|"CONECTOR DE BRONCE DE 3/4"""|PZA||||||||||||0||1|1|0||||||
60MD001|CINTA AISLANTE DE 10 YARDAS|PZA||||||||||||6,10392||1|1|0||||||
60MD002|CINTA AISLANTE DE 20 YARDAS|PZA||||||||||||0||1|1|0||||||
60MJ001|"TENSOR  DE  1/2"""|PZA||||||||||||0||1|1|0||||||
60MJ002|"TENSOR  DE  1/4"""|PZA||||||||||||0||1|1|0||||||
60MJ003|"TENSOR  DE  3/8"""|PZA||||||||||||0||1|1|0||||||
60MJ004|"TENSOR  DE  5/8"""|PZA||||||||||||0||1|1|0||||||
60NA001|MEDIDOR TRIFASICO|PZA||||||||||||1600,8||1|1|0||||||
60NA002|MEDIDOR TRIFASICO CORRIENTE|PZA||||||||||||0||1|1|0||||||
60NA010|MEDIDOR DE ELECTRICO 15 AMP|PZA||||||||||||3789,72||1|1|0||||||
60PA001|POSTE ILUMINACION SIMPLE|PZA||||||||||||6,96||1|1|0||||||
60PA002|POSTE ILUMINACION DOBLE|PZA||||||||||||6,96||1|1|0||||||
60PA010|POSTE P/ALUMBRADO PUBLICO TIPO SATURN|PZA||||||||||||0||1|1|0||||||
60PA011|POSTE DE HORMIGON DE 11 MTS|PZA||||||||||||0||1|1|0||||||
60PA020|"POSTE TELECON FG 2 BRAZ H=8.5M D=4-3-2"""|PZA||||||||||||0||1|1|0||||||
60QA001|PANEL SOLAR 12V CC* 45W AUTOREGULADO|PZA||||||||||||3304,79592||1|1|0||||||
60QB001|BATERIA 12V CC* 120 A|PZA||||||||||||587,20128||1|1|0||||||
60QB002|LUM. FLUORESCENTE PANEL SOLAR 11 W*12|PZA||||||||||||163,46952||1|1|0||||||
60ZA001|CRUCETA DE ALMENDRILLO 8|PZA||||||||||||0||1|1|0||||||
60ZA002|"BLANCIN F.G. 30"""|PZA||||||||||||0||1|1|0||||||
60ZA003|"TUERCA DE OJO DE F.G. 5/8"""|PZA||||||||||||0||1|1|0||||||
60ZA004|MALLA PREFORMADA #4 AWG-ACSR|PZA||||||||||||0||1|1|0||||||
60ZA005|CABLE DE CU TETRAPOLARE  DE 95 MM|ML||||||||||||0||1|1|0||||||
60ZA006|"PIN DE CRUCETA DE 1 3/8"""|PZA||||||||||||0||1|1|0||||||
60ZB001|TABLERO TDG|PZA||||||||||||0||1|1|0||||||
60ZB002|TABLERO TD-A|PZA||||||||||||0||1|1|0||||||
60ZB003|TABLERO TSE-A|PZA||||||||||||0||1|1|0||||||
60ZB004|TABLERO TD-K|PZA||||||||||||0||1|1|0||||||
60ZB005|TABLERO TD-B1|PZA||||||||||||0||1|1|0||||||
60ZB006|TABLERO TD-B2|PZA||||||||||||0||1|1|0||||||
60ZB007|TABLERO TD-B3|PZA||||||||||||0||1|1|0||||||
60ZB008|TABLERO TD-AU|PZA||||||||||||0||1|1|0||||||
60ZB009|TABLERO TD-C|PZA||||||||||||0||1|1|0||||||
60ZB010|TABLERO TD-I|PZA||||||||||||0||1|1|0||||||
60ZB011|TABLERO TD-CA|PZA||||||||||||0||1|1|0||||||
60ZB012|TABLERO TD-BB|PZA||||||||||||0||1|1|0||||||
70AB001|BOMBA 50 HZ  QB 90 L/S  ABS|PZA||||||||||||152824,2696||1|1|0||||||
70AB002|BOMBA 50 HZ  QB 90 L/S  FLYTH|PZA||||||||||||294679,44||1|1|0||||||
70AB003|BOMBA CENTR.EJE HORIZ.TDH-140M Q=90 L/H|PZA||||||||||||462453,1632||1|1|0||||||
70AB004|BOMBA CENTRIFUGA INGERSOL|PZA||||||||||||0||1|1|0||||||
70AB005|BOMBA DE AGUA 0.5 HP|PZA||||||||||||1375,0872||1|1|0||||||
70AB006|BOMBA DE AGUA 0.8 HP|PZA||||||||||||1798,464||1|1|0||||||
70AB007|BOMBA DE AGUA 1 HP|PZA||||||||||||2711,5464||1|1|0||||||
70AB008|BOMBA DE AGUA 1 HP ITALIANA|PZA||||||||||||1798,464||1|1|0||||||
70AB009|BOMBA DE AGUA 1.5 HP ITALIANA|PZA||||||||||||3342,2616||1|1|0||||||
70AB010|BOMBA DE AGUA 2 HP|PZA||||||||||||2937,6768||1|1|0||||||
70AB011|BOMBA DE AGUA 2.2 HP|PZA||||||||||||3517,3056||1|1|0||||||
70AB012|BOMBA DE AGUA 3 HP|PZA||||||||||||3615,5808||1|1|0||||||
70AB013|BOMBA DE AGUA 5 HP|PZA||||||||||||4594,7832||1|1|0||||||
70AB014|BOMBA DE AGUA 5.5 HP|PZA||||||||||||4660,2072||1|1|0||||||
70AB015|BOMBA DE AGUA 7.5 HP|PZA||||||||||||5548,7208||1|1|0||||||
70AB016|BOMBA WORTHINGTON 4 LR-11  (61 HP/50 HZ)|PZA||||||||||||104527,6464||1|1|0||||||
70AC001|BOMBA FLYGT (BS2400.402) C/ACC.|PZA||||||||||||0||1|1|0||||||
70AC002|BOMBA SUMERG.TIPO FLIGT CP 3152 (C/ACC.)|PZA||||||||||||0||1|1|0||||||
70AC003|BOMBA SUMERGIBLE 0.16 H.P.|PZA||||||||||||0||1|1|0||||||
70AC004|BOMBA SUMERGIBLE 1.0  H.P.|PZA||||||||||||0||1|1|0||||||
70AC005|BOMBA SUMERGIBLE 15 HP|PZA||||||||||||0||1|1|0||||||
70AC006|BOMBA SUMERGIBLE FLYGT (AGUAS SERVIDAS)|PZA||||||||||||12528||1|1|0||||||
70AC007|BOMBA SUMERGIBLE FLYGT 2400|PZA||||||||||||208800||1|1|0||||||
70AC008|BOMBA SUMERGIBLE JACUZZI 4C5544526|PZA||||||||||||0||1|1|0||||||
70AC009|BOMBA SUMERGIBLE JACUZZI C354609|PZA||||||||||||0||1|1|0||||||
70AC010|BOMBA SUMERGIBLE JACUZZI C75S6YC-15|PZA||||||||||||0||1|1|0||||||
70AC011|BOMBA SUMERGIBLE TIPO JACUZZI 8MC5 55 HP|PZA||||||||||||0||1|1|0||||||
70AD001|GENERADOR ELECTR. 30 KW/HR|PZA||||||||||||0||1|1|0||||||
70AD002|GENERADOR ELECTR.10HP,220V,15KVA|PZA||||||||||||0||1|1|0||||||
70AD003|GENERADOR ELECTR.5HP,220V,10KVA|PZA||||||||||||0||1|1|0||||||
70AD004|GRUPO ELECTROGENO DE 64 KVA|PZA||||||||||||0||1|1|0||||||
70BA001|ASCENSORES|PZA||||||||||||134606,4||1|1|0||||||
70BA002|ASCENSORES DE SERVICIO|PZA||||||||||||186870,5921||1|1|0||||||
70EA001|HIPOCLORADOR CASERO|PZA||||||||||||505,5048||1|1|0||||||
80AA001|ACEITE DE IMPRIMACION|LT||||||||||||6,6816||1|1|0||||||
80AA002|ACEITE DE LINAZA|LT||||||||||||16,61352||1|1|0||||||
80AA003|ACEITE MULTIGRADO 15W/40 (DIESEL)|LT||||||||||||10,3704||1|1|0||||||
80AA004|ACEITE PARA TARRAJA|LT||||||||||||27,7704||1|1|0||||||
80AA005|ACEITE PREMIUM 10-30-40 (DIESEL)|LT||||||||||||0||1|1|0||||||
80AA006|ACEITE SUPER ESPECIAL 30-40|LT||||||||||||0||1|1|0||||||
80AA007|ACEITE SUPER MULTIGRADO 15W/40|LT||||||||||||0||1|1|0||||||
80AA008|LUBRICANTE PARA PVC|KG||||||||||||52,4088||1|1|0||||||
80AA009|LUBRICON R  PLASTIFICANTE Y RETARDADOR|KG||||||||||||6,8208||1|1|0||||||
80AA010|MULTITRADOIDAL 80W/90 - 80W/140|KG||||||||||||0||1|1|0||||||
80AB001|CHASIGRAS 2X3 (HIDROCARBURO)|KG||||||||||||0||1|1|0||||||
80AB002|MULTIGRAS 2X3 (HIDROCARBURO)|KG||||||||||||0||1|1|0||||||
80BA001|DIESEL OIL INDICE DE CETANO (HIDROCARB)|LT||||||||||||3,0624||1|1|0||||||
80BA002|GASOLINA BLANCA (HIDROCARBURO)|LT||||||||||||0||1|1|0||||||
80BA003|GASOLINA ESPECIAL OCTAN. RON MIN 80|LT||||||||||||2,7144||1|1|0||||||
80BA004|GASOLINA ESPECIAL OCTAN. RON MIN 90|LT||||||||||||0||1|1|0||||||
80BA005|KEROSENE INCOLORO (HIDROCARBURO)|LT||||||||||||1,3224||1|1|0||||||
80BB001|DIESEL|LT||||||||||||2,7144||1|1|0||||||
80BC001|GAS LICUADO POR KG|KG||||||||||||18,3744||1|1|0||||||
80BC002|GAS LICUADO GARRAFA|PZA||||||||||||0||1|1|0||||||
81AA001|DINAMITA|PZA||||||||||||8,92968||1|1|0||||||
81AB001|FULMINANTES|PZA||||||||||||1,14144||1|1|0||||||
81AB002|GUIA BLANCA|ML||||||||||||1,37112||1|1|0||||||
81AB003|NITRATO DE AMONIO|KG||||||||||||2,2272||1|1|0||||||
81AB004|CORDON DETONANTE|ML||||||||||||0||1|1|0||||||
81BA001|"BARRENO 4.5"""|PZA||||||||||||270,048||1|1|0||||||
81BA020|BROCA PARA DRILL|JGO||||||||||||3072,5616||1|1|0||||||
81BA021|BROCA PARA MARTILLO|JGO||||||||||||1411,3488||1|1|0||||||
82AA001|SILLAR TIPO A 30*40*60|PZA||||||||||||0||1|1|0||||||
82AA002|SILLAR TIPO B 30*30*40|PZA||||||||||||0||1|1|0||||||
82AB001|"CADENA DE ACERO 3/8"""|ML||||||||||||31,30608||1|1|0||||||
82AB002|CADENA GALV.ANCLAJE 36 mm|ML||||||||||||81,432||1|1|0||||||
82AB003|LIJA|HOJ||||||||||||0,79344||1|1|0||||||
82AB004|LIJA DE AGUA|HOJ||||||||||||1,37112||1|1|0||||||
82AB005|PLACA DE ENTREGA DE OBRA  40 X 27 CM.|PZA||||||||||||399,504||1|1|0||||||
82AB006|ROW PLUG 5 mm|PZA||||||||||||0,1392||1|1|0||||||
82AB007|ROW-PLUGS|PZA||||||||||||0,15312||1|1|0||||||
82AB008|"TEFLON 3/4"""|PZA||||||||||||0||1|1|0||||||
82AB009|YUTES|PZA||||||||||||0||1|1|0||||||
82AB021|JUNTA ELASTOMETRICA|ML||||||||||||0||1|1|0||||||
82AB022|LAMIPLAST.|M2||||||||||||45,1008||1|1|0||||||
82AB023|LUXALON|M2||||||||||||153,12||1|1|0||||||
82AB024|VEDACIT|LT||||||||||||4,53096||1|1|0||||||
82AB025|SAL|KG||||||||||||0||1|1|0||||||
82AB030|APOYO DE NEOPREN|DM3||||||||||||208,8||1|1|0||||||
82AB031|PAPEL KRAFT|KG||||||||||||0||1|1|0||||||
82AB032|VAINA METALICA D 70 MM|ML||||||||||||139,2||1|1|0||||||
82BA001|RAY-GRASS|KG||||||||||||0||1|1|0||||||
82BA002|TEPE|M2||||||||||||0||1|1|0||||||
82BA003|TREBOL|ONZ||||||||||||0||1|1|0||||||
82BA004|SEMILLA DE GRAMA|KG||||||||||||0||1|1|0||||||
82BA005|PLANTAS|PZA||||||||||||0||1|1|0||||||
82BA010|PAJA|KG||||||||||||8,3868||1|1|0||||||
82BA021|ESTIERCOL DE VACA|M3||||||||||||0||1|1|0||||||
89AA001|CONTRUCCION  DE INSTALACIONES|M2||||||||||||0||1|1|0||||||
89AA002|SERVICIOS DE MANTENIMIENTO Y REPARACION|UM||||||||||||0||1|1|0||||||
89AA003|SERVICIO DE ALIMENTACION|HDR||||||||||||0||1|1|0||||||
89AA004|LETRERO PARA SE�ALIZACION VERTICAL|PZA||||||||||||0||1|1|0||||||
89AA005|EXTINGUIDOR|PZA||||||||||||0||1|1|0||||||
89BA001|UPS DE 1000W|PZA||||||||||||0||1|1|0||||||
89BA002|PUNTO DE RED SE�AL COMPUTACION|PTO||||||||||||0||1|1|0||||||
89BA003|CONSOLA DE SONIDO Y TV/VIDEO|PZA||||||||||||0||1|1|0||||||
89BA004|PUNTO ENTUBACION Y CABLEADO DE PARALANTE|PTO||||||||||||0||1|1|0||||||
89BA005|PUNTO  CABLEADO Y ENTUBADO PARLATE TECHO|PTO||||||||||||0||1|1|0||||||
89BA006|PUNTO ENTUBACION ANTENA TV|PTO||||||||||||0||1|1|0||||||
89BA007|PUNTO P/SONIDO|PTO||||||||||||0||1|1|0||||||
89ZZ001|PUNTO INSTALACION ELECTRICA CUBTERRANES|PTO||||||||||||0||1|1|0||||||
89ZZ002|REFLECTORES CAPILLA INS. Y MONT|PZA||||||||||||0||1|1|0||||||
89ZZ003|APLIQUE DE PARED ESFERICA|PZA||||||||||||0||1|1|0||||||
89ZZ004|BRAZOS P ILUMINACION GAMA BM6|PZA||||||||||||0||1|1|0||||||
89ZZ005|BRAZOS P/ILUMINACION GAMA SP 2|PZA||||||||||||0||1|1|0||||||
89ZZ006|PUNTO BOMBA DE AGUA|PTO||||||||||||0||1|1|0||||||
89ZZ007|PUNTO PROYECTORES CANCHA|PTO||||||||||||0||1|1|0||||||
89ZZ008|PUNTO ILUMINACION EN GENERAL|PTO||||||||||||0||1|1|0||||||
89ZZ009|PUNTO TOMA CORRIENTES NORMALES|PTO||||||||||||0||1|1|0||||||
89ZZ010|PUNTO TOMA CORRIENTES T|PTO||||||||||||0||1|1|0||||||
89ZZ011|PUNTO VENTILADOR|PTO||||||||||||0||1|1|0||||||
90AA001|TRANSPORTE DE TIERRA COMUN|M3K||||||||||||1,044||1|1|0||||||
91AD001|CARPINTERIA DE ESTANTERIA|M2||||||||||||0||1|1|0||||||
91AD002|CARPINTERIA DE ESTANTERIA RUSTICO|M2||||||||||||0||1|1|0||||||
91AD003|CARPINTERIA DE COCINA|ML||||||||||||0||1|1|0||||||
91AD004|BANCOS DE MADERA Y FIERRO EXTERIORES|PZA||||||||||||1478,1648||1|1|0||||||
92AA001|CRUCIFIJO DE METAL|PZA||||||||||||0||1|1|0||||||
92AA002|CRUCIFIJO DE MADERA|PZA||||||||||||0||1|1|0||||||
92AA003|CENTRAL TELEFONICA|PZA||||||||||||0||1|1|0||||||
ELEC001|"ABRAZADERA SIMPLE DE 7"" A 7 5/8"" P/POSTE"|PZA||||||||||||0||1|1|0||||||
ELEC002|ADAPTADOR HORQUILLA BOLA 3''|PZA||||||||||||0||1|1|0||||||
ELEC003|ADAPTADOR SOCKET OJO|PZA||||||||||||0||1|1|0||||||
ELEC004|ADAPTADOR SOCKET-PASADOR|PZA||||||||||||0||1|1|0||||||
ELEC005|AISLADOR CARRETE 3'' ANSI 53 -2|PZA||||||||||||0||1|1|0||||||
ELEC007|AISLADOR ESPIGA  ANSI 56 -2|PZA||||||||||||0||1|1|0||||||
ELEC009|AISLADOR PLATO ANSI 52 - 4|PZA||||||||||||0||1|1|0||||||
ELEC010|AISLADOR POLIMERICO  DE SUSPENSION|PZA||||||||||||0||1|1|0||||||
ELEC011|AISLADOR POLIMERICO BIL 150 KV|PZA||||||||||||0||1|1|0||||||
ELEC012|AISLADOR POLIMERICO LINE POST 69KV|PZA||||||||||||0||1|1|0||||||
ELEC013|AISLADOR POLIMERICO SUSPENSI?N 24.9 KV|PZA||||||||||||0||1|1|0||||||
ELEC014|AISLADOR SUSPENSION ANSI 52-4|PZA||||||||||||0||1|1|0||||||
ELEC015|AISLADORES EEI NEMA CLASE 52-3|PZA||||||||||||0||1|1|0||||||
ELEC016|ALAMBRE DE AMARRE DE AL. NO.4|ML||||||||||||0||1|1|0||||||
ELEC017|ALAMBRE DE COBRE DURO N� 4|ML||||||||||||0||1|1|0||||||
ELEC018|ALAMBRE DE COBRE DURO N� 6|ML||||||||||||0||1|1|0||||||
ELEC019|AMORTIGUADOR PARA 2/0 ACSR|PZA||||||||||||0||1|1|0||||||
