01-C14167X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14183,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,367.5,422.4144225,14.9427,1,0,0,,2015-08-24
01-C14184,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,367.5,422.4144225,14.9427,1,0,0,,2015-08-24
01-C14200S,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14200W,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14200X,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
01-C14208S,ZAWARY BLUSA DAMA SURT T/S-XL,ZAWARY BLUSA DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,542.5,623.5641475,14.9427,1,0,0,,2015-08-24
06-01-26520,JENERIC CAMISA CAB SURTIDO T/S-XL M/L,JENERIC CAMISA CAB SURTIDO T/S-XL M/L,,,,JENERIC,,,,,,,813.4,934.9439218,14.9427,1,0,0,,2015-08-24
06-01-26521,JENERIC CAMISA CAB SURTIDO T/S-XL M/C,JENERIC CAMISA CAB SURTIDO T/S-XL M/C,,,,JENERIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
06-01-26539,JENERIC CAMISA CAB SURTIDO T/S-XL M/C,JENERIC CAMISA CAB SURTIDO T/S-XL M/C,,,,JENERIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
06-08-58522,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,,,,RPLC REPUBLIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
06-08-58523,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,,,,RPLC REPUBLIC,,,,,,,813.4,934.9439218,14.9427,1,0,0,,2015-08-24
06-08-58531,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,,,,RPLC REPUBLIC,,,,,,,813.4,934.9439218,14.9427,1,0,0,,2015-08-24
06-08-58540,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,,,,RPLC REPUBLIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
06-08-58541,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,,,,RPLC REPUBLIC,,,,,,,813.4,934.9439218,14.9427,1,0,0,,2015-08-24
06-08-58579,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,,,,RPLC REPUBLIC,,,,,,,813.4,934.9439218,14.9427,1,0,0,,2015-08-24
06-08-58602,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,,,,RPLC REPUBLIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
06-08-58707,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,RPLC REPUBLIC CAMISA CAB SURT S-XL M/L,,,,RPLC REPUBLIC,,,,,,,813.4,934.9439218,14.9427,1,0,0,,2015-08-24
06-08-58724,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,,,,RPLC REPUBLIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
06-15-00051,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,RPLC REPUBLIC CAMISA CAB SURT S-XL M/C,,,,RPLC REPUBLIC,,,,,,,726.6,835.1736582,14.9427,1,0,0,,2015-08-24
07-06-49789,PRINCESS BLUSA NIÑA SURT T/2-8,PRINCESS BLUSA NIÑA SURT T/2-8,,,,PRINCESS,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-06-49806,PRINCESS BLUSA NIÑA SURT T/2-8,PRINCESS BLUSA NIÑA SURT T/2-8,,,,PRINCESS,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-06-49808,PRINCESS BLUSA NIÑA SURT T/2-8,PRINCESS BLUSA NIÑA SURT T/2-8,,,,PRINCESS,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-06-49821,PRINCESS BLUSA NIÑA SURT T/2-8,PRINCESS BLUSA NIÑA SURT T/2-8,,,,PRINCESS,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-47-1616,BACCI BLUSA NIÑA SURT T/7-14,BACCI BLUSA NIÑA SURT T/7-14,,,,BACCI,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-47-1618,BACCI BLUSA NIÑA SURT T/7-14,BACCI BLUSA NIÑA SURT T/7-14,,,,BACCI,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-47-1620,BACCI BLUSA NIÑA SURT T/7-14,BACCI BLUSA NIÑA SURT T/7-14,,,,BACCI,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-47-1623,BACCI BLUSA NIÑA SURT T/7-14,BACCI BLUSA NIÑA SURT T/7-14,,,,BACCI,,,,,,,261.1,300.1153897,14.9427,1,0,0,,2015-08-24
07-C5589,ZAWARY PANTALON DAMA SURT 5/6-13/14,ZAWARY PANTALON DAMA SURT 5/6-13/14,,,,ZAWARY,,,,,,,927.5,1066.0935425,14.9427,1,0,0,,2015-08-24
07-C5620,ZAWARY PANTALON DAMA SURT T/S-XL,ZAWARY PANTALON DAMA SURT T/S-XL,,,,ZAWARY,,,,,,,464.8,534.2536696,14.9427,1,0,0,,2015-08-24
1100-800,CONJUNTO NIÑA,CONJUNTO NIÑA,,,,SNEAK,,,,,,,854,981.610658,14.9427,1,0,0,,2015-08-24
1100-801,CONJUNTO NIÑA,CONJUNTO NIÑA,,,,SNEAK,,,,,,,821.8,944.5991086,14.9427,1,0,0,,2015-08-24
1100-809,CONJUNTO NIÑA,CONJUNTO NIÑA,,,,SNEAK,,,,,,,875,1005.748625,14.9427,1,0,0,,2015-08-24
